ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,TONNAGE_T
2021,27,Bourgogne-Franche-Comté,58,Nièvre,02B,Matériaux recyclables,"10771,59"
2021,27,Bourgogne-Franche-Comté,58,Nièvre,02C,Déchets verts,"15705,13"
2021,27,Bourgogne-Franche-Comté,58,Nièvre,02D,Encombrants,"11740,04"
2021,27,Bourgogne-Franche-Comté,58,Nièvre,02G,Mobilier,"3594,34"
2021,27,Bourgogne-Franche-Comté,58,Nièvre,02F,DEEE,"2172,44"
2021,27,Bourgogne-Franche-Comté,58,Nièvre,02E,Déblais et gravats,"9095,16"
2021,27,Bourgogne-Franche-Comté,58,Nièvre,02Z,Autres déchets,"1056,30"
2021,27,Bourgogne-Franche-Comté,70,Haute-Saône,02A,Déchets dangereux,"901,67"
2021,27,Bourgogne-Franche-Comté,70,Haute-Saône,02B,Matériaux recyclables,"17003,77"
2021,27,Bourgogne-Franche-Comté,70,Haute-Saône,02C,Déchets verts,"19851,21"
2021,27,Bourgogne-Franche-Comté,70,Haute-Saône,02D,Encombrants,"12409,96"
2021,27,Bourgogne-Franche-Comté,70,Haute-Saône,02G,Mobilier,"6899,22"
2021,27,Bourgogne-Franche-Comté,70,Haute-Saône,02F,DEEE,"2981,08"
2021,27,Bourgogne-Franche-Comté,70,Haute-Saône,02E,Déblais et gravats,"16148,92"
2021,27,Bourgogne-Franche-Comté,70,Haute-Saône,02Z,Autres déchets,"43,78"
2021,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02A,Déchets dangereux,"1596,19"
2021,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02B,Matériaux recyclables,"33554,16"
2021,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02C,Déchets verts,"43796,27"
2021,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02D,Encombrants,"28551,14"
2021,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02G,Mobilier,"7436,96"
2021,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02F,DEEE,"4491,77"
2021,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02E,Déblais et gravats,"34295,72"
2021,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02Z,Autres déchets,"351,92"
2021,27,Bourgogne-Franche-Comté,89,Yonne,02A,Déchets dangereux,"1078,33"
2021,27,Bourgogne-Franche-Comté,89,Yonne,02B,Matériaux recyclables,"18156,44"
2021,27,Bourgogne-Franche-Comté,89,Yonne,02C,Déchets verts,"25723,84"
2021,27,Bourgogne-Franche-Comté,89,Yonne,02D,Encombrants,"25750,08"
2021,27,Bourgogne-Franche-Comté,89,Yonne,02G,Mobilier,"4318,19"
2021,27,Bourgogne-Franche-Comté,89,Yonne,02F,DEEE,"3595,54"
2021,27,Bourgogne-Franche-Comté,89,Yonne,02E,Déblais et gravats,"27843,56"
2021,27,Bourgogne-Franche-Comté,89,Yonne,02Z,Autres déchets,"74,81"
2021,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02A,Déchets dangereux,"144,09"
2021,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02B,Matériaux recyclables,"5803,43"
2021,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02C,Déchets verts,"4912,51"
2021,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02D,Encombrants,"7436,58"
2021,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02G,Mobilier,"3470,98"
2021,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02F,DEEE,"946,24"
2021,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02E,Déblais et gravats,"7839,11"
2021,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02Z,Autres déchets,"7,92"
2021,53,Bretagne,22,Cotes-d'Armor,02A,Déchets dangereux,"1487,25"
2021,53,Bretagne,22,Cotes-d'Armor,02B,Matériaux recyclables,"37841,93"
2021,53,Bretagne,22,Cotes-d'Armor,02C,Déchets verts,"139042,00"
2021,53,Bretagne,22,Cotes-d'Armor,02D,Encombrants,"38337,71"
2021,53,Bretagne,22,Cotes-d'Armor,02G,Mobilier,"13220,28"
2021,53,Bretagne,22,Cotes-d'Armor,02F,DEEE,"5650,27"
2021,53,Bretagne,22,Cotes-d'Armor,02E,Déblais et gravats,"107661,53"
2021,53,Bretagne,22,Cotes-d'Armor,02Z,Autres déchets,"28,19"
2021,53,Bretagne,29,Finistère,02A,Déchets dangereux,"2953,68"
2021,53,Bretagne,29,Finistère,02B,Matériaux recyclables,"49086,36"
2021,53,Bretagne,29,Finistère,02C,Déchets verts,"166403,79"
2021,53,Bretagne,29,Finistère,02D,Encombrants,"59193,59"
2021,53,Bretagne,29,Finistère,02G,Mobilier,"19772,36"
2021,53,Bretagne,29,Finistère,02F,DEEE,"8906,49"
2021,53,Bretagne,29,Finistère,02E,Déblais et gravats,"80635,31"
2021,53,Bretagne,29,Finistère,02Z,Autres déchets,"5201,45"
2021,53,Bretagne,35,Ille-et-Vilaine,02A,Déchets dangereux,"2466,91"
2021,53,Bretagne,35,Ille-et-Vilaine,02B,Matériaux recyclables,"40928,45"
2021,53,Bretagne,35,Ille-et-Vilaine,02C,Déchets verts,"102699,49"
2021,53,Bretagne,35,Ille-et-Vilaine,02D,Encombrants,"57402,31"
2021,53,Bretagne,35,Ille-et-Vilaine,02G,Mobilier,"13164,52"
2021,53,Bretagne,35,Ille-et-Vilaine,02F,DEEE,"7633,93"
2021,53,Bretagne,35,Ille-et-Vilaine,02E,Déblais et gravats,"78222,21"
2021,53,Bretagne,35,Ille-et-Vilaine,02Z,Autres déchets,"51,34"
2021,53,Bretagne,56,Morbihan,02A,Déchets dangereux,"2694,38"
2021,53,Bretagne,56,Morbihan,02B,Matériaux recyclables,"44546,63"
2021,53,Bretagne,56,Morbihan,02C,Déchets verts,"112889,43"
2021,53,Bretagne,56,Morbihan,02D,Encombrants,"55483,47"
2021,53,Bretagne,56,Morbihan,02G,Mobilier,"15066,72"
2021,53,Bretagne,56,Morbihan,02F,DEEE,"7631,21"
2021,53,Bretagne,56,Morbihan,02E,Déblais et gravats,"75960,77"
2021,53,Bretagne,56,Morbihan,02Z,Autres déchets,"66,25"
2021,24,Centre-Val de Loire,18,Cher,02A,Déchets dangereux,"743,84"
2021,24,Centre-Val de Loire,18,Cher,02B,Matériaux recyclables,"13383,09"
2021,24,Centre-Val de Loire,18,Cher,02C,Déchets verts,"29280,09"
2021,24,Centre-Val de Loire,18,Cher,02D,Encombrants,"20591,50"
2021,24,Centre-Val de Loire,18,Cher,02G,Mobilier,"6260,13"
2021,24,Centre-Val de Loire,18,Cher,02F,DEEE,"1475,77"
2021,24,Centre-Val de Loire,18,Cher,02E,Déblais et gravats,"15792,21"
2021,24,Centre-Val de Loire,18,Cher,02Z,Autres déchets,"16,45"
2021,24,Centre-Val de Loire,28,Eure-et-Loir,02A,Déchets dangereux,"961,15"
2021,24,Centre-Val de Loire,28,Eure-et-Loir,02B,Matériaux recyclables,"20693,67"
2021,24,Centre-Val de Loire,28,Eure-et-Loir,02C,Déchets verts,"31266,61"
2021,24,Centre-Val de Loire,28,Eure-et-Loir,02D,Encombrants,"33302,43"
2021,24,Centre-Val de Loire,28,Eure-et-Loir,02G,Mobilier,"4752,05"
2021,24,Centre-Val de Loire,28,Eure-et-Loir,02F,DEEE,"3809,15"
2021,24,Centre-Val de Loire,28,Eure-et-Loir,02E,Déblais et gravats,"32616,34"
2021,24,Centre-Val de Loire,28,Eure-et-Loir,02Z,Autres déchets,"4,77"
2021,24,Centre-Val de Loire,36,Indre,02A,Déchets dangereux,"586,18"
2021,24,Centre-Val de Loire,36,Indre,02B,Matériaux recyclables,"9004,13"
2021,24,Centre-Val de Loire,36,Indre,02C,Déchets verts,"19233,03"
2021,24,Centre-Val de Loire,36,Indre,02D,Encombrants,"9838,74"
2021,24,Centre-Val de Loire,36,Indre,02G,Mobilier,"4143,47"
2021,24,Centre-Val de Loire,36,Indre,02F,DEEE,"2339,77"
2021,24,Centre-Val de Loire,36,Indre,02E,Déblais et gravats,"11033,42"
2021,24,Centre-Val de Loire,36,Indre,02Z,Autres déchets,"1112,45"
2021,24,Centre-Val de Loire,37,Indre-et-Loire,02A,Déchets dangereux,"1628,54"
2021,24,Centre-Val de Loire,37,Indre-et-Loire,02B,Matériaux recyclables,"12497,30"
2021,24,Centre-Val de Loire,37,Indre-et-Loire,02C,Déchets verts,"41887,01"
2021,24,Centre-Val de Loire,37,Indre-et-Loire,02D,Encombrants,"40394,81"
2021,24,Centre-Val de Loire,37,Indre-et-Loire,02G,Mobilier,"7173,88"
2021,24,Centre-Val de Loire,37,Indre-et-Loire,02F,DEEE,"4496,37"
2021,24,Centre-Val de Loire,37,Indre-et-Loire,02E,Déblais et gravats,"37782,27"
2021,24,Centre-Val de Loire,37,Indre-et-Loire,02Z,Autres déchets,"27,70"
2021,24,Centre-Val de Loire,41,Loir-et-Cher,02A,Déchets dangereux,"749,12"
2021,24,Centre-Val de Loire,41,Loir-et-Cher,02B,Matériaux recyclables,"10657,95"
2021,24,Centre-Val de Loire,41,Loir-et-Cher,02C,Déchets verts,"38151,23"
2021,24,Centre-Val de Loire,41,Loir-et-Cher,02D,Encombrants,"29173,52"
2021,24,Centre-Val de Loire,41,Loir-et-Cher,02G,Mobilier,"6743,71"
2021,24,Centre-Val de Loire,41,Loir-et-Cher,02F,DEEE,"3003,58"
2021,24,Centre-Val de Loire,41,Loir-et-Cher,02E,Déblais et gravats,"21729,26"
2021,24,Centre-Val de Loire,41,Loir-et-Cher,02Z,Autres déchets,"10,60"
2021,24,Centre-Val de Loire,45,Loiret,02A,Déchets dangereux,"1195,78"
2021,24,Centre-Val de Loire,45,Loiret,02B,Matériaux recyclables,"23427,16"
2021,24,Centre-Val de Loire,45,Loiret,02C,Déchets verts,"77223,31"
2021,24,Centre-Val de Loire,45,Loiret,02D,Encombrants,"52746,40"
2021,24,Centre-Val de Loire,45,Loiret,02G,Mobilier,"9674,21"
2021,24,Centre-Val de Loire,45,Loiret,02F,DEEE,"6095,07"
2021,24,Centre-Val de Loire,45,Loiret,02E,Déblais et gravats,"67640,43"
2021,24,Centre-Val de Loire,45,Loiret,02Z,Autres déchets,"29,29"
2021,94,Corse,2A,Corse-du-Sud,02A,Déchets dangereux,"155,30"
2021,94,Corse,2A,Corse-du-Sud,02B,Matériaux recyclables,"5946,75"
2021,94,Corse,2A,Corse-du-Sud,02C,Déchets verts,"7077,65"
2021,94,Corse,2A,Corse-du-Sud,02D,Encombrants,"8823,51"
2021,94,Corse,2A,Corse-du-Sud,02G,Mobilier,"6061,43"
2021,94,Corse,2A,Corse-du-Sud,02F,DEEE,"2017,14"
2021,94,Corse,2A,Corse-du-Sud,02E,Déblais et gravats,"3212,60"
2021,94,Corse,2A,Corse-du-Sud,02Z,Autres déchets,"8,50"
2021,94,Corse,2B,Haute-Corse,02A,Déchets dangereux,"166,20"
2021,94,Corse,2B,Haute-Corse,02B,Matériaux recyclables,"9809,07"
2021,94,Corse,2B,Haute-Corse,02C,Déchets verts,"8707,14"
2021,94,Corse,2B,Haute-Corse,02D,Encombrants,"8523,88"
2021,94,Corse,2B,Haute-Corse,02G,Mobilier,"5605,39"
2021,94,Corse,2B,Haute-Corse,02F,DEEE,"2704,80"
2021,94,Corse,2B,Haute-Corse,02E,Déblais et gravats,"4746,26"
2021,94,Corse,2B,Haute-Corse,02Z,Autres déchets,"15,70"
2021,97,DROM-COM,971,Guadeloupe,02A,Déchets dangereux,"15343,63"
2021,97,DROM-COM,971,Guadeloupe,02B,Matériaux recyclables,"4862,25"
2021,97,DROM-COM,971,Guadeloupe,02C,Déchets verts,"9769,92"
2021,97,DROM-COM,971,Guadeloupe,02D,Encombrants,"12347,93"
2021,97,DROM-COM,971,Guadeloupe,02G,Mobilier,"203,64"
2021,97,DROM-COM,971,Guadeloupe,02F,DEEE,"1589,59"
2021,97,DROM-COM,971,Guadeloupe,02Z,Autres déchets,"2,40"
2021,97,DROM-COM,972,Martinique,02A,Déchets dangereux,"170,93"
2021,97,DROM-COM,972,Martinique,02B,Matériaux recyclables,"3779,98"
2021,97,DROM-COM,972,Martinique,02C,Déchets verts,"3890,41"
2021,97,DROM-COM,972,Martinique,02D,Encombrants,"5081,17"
2021,97,DROM-COM,972,Martinique,02G,Mobilier,"981,44"
2021,97,DROM-COM,972,Martinique,02F,DEEE,"1268,33"
2021,97,DROM-COM,972,Martinique,02E,Déblais et gravats,"1509,79"
2021,97,DROM-COM,974,La Réunion,02A,Déchets dangereux,"498,08"
2021,97,DROM-COM,974,La Réunion,02B,Matériaux recyclables,"14568,89"
2021,97,DROM-COM,974,La Réunion,02C,Déchets verts,"23651,88"
2021,97,DROM-COM,974,La Réunion,02D,Encombrants,"44843,93"
2021,97,DROM-COM,974,La Réunion,02F,DEEE,"4386,37"
2021,97,DROM-COM,974,La Réunion,02E,Déblais et gravats,"23379,82"
2021,97,DROM-COM,974,La Réunion,02Z,Autres déchets,"2509,00"
2021,97,DROM-COM,987,Polynésie française,02A,Déchets dangereux,"20,80"
2021,97,DROM-COM,987,Polynésie française,02B,Matériaux recyclables,"123,00"
2021,97,DROM-COM,987,Polynésie française,02D,Encombrants,"161,00"
2021,97,DROM-COM,987,Polynésie française,02F,DEEE,"24,00"
2021,97,DROM-COM,987,Polynésie française,02Z,Autres déchets,"944,00"
2021,97,DROM-COM,988,Nouvelle-Calédonie,02A,Déchets dangereux,"341,00"
2021,97,DROM-COM,988,Nouvelle-Calédonie,02B,Matériaux recyclables,"3010,00"
2021,97,DROM-COM,988,Nouvelle-Calédonie,02C,Déchets verts,"5893,00"
2021,97,DROM-COM,988,Nouvelle-Calédonie,02D,Encombrants,"8320,00"
2021,97,DROM-COM,988,Nouvelle-Calédonie,02F,DEEE,"1052,00"
2021,44,Grand Est,08,Ardennes,02A,Déchets dangereux,"706,52"
2021,44,Grand Est,08,Ardennes,02B,Matériaux recyclables,"13551,30"
2021,44,Grand Est,08,Ardennes,02C,Déchets verts,"13417,78"
2021,44,Grand Est,08,Ardennes,02D,Encombrants,"21906,57"
2021,44,Grand Est,08,Ardennes,02G,Mobilier,"5298,74"
2021,44,Grand Est,08,Ardennes,02F,DEEE,"2380,95"
2021,44,Grand Est,08,Ardennes,02E,Déblais et gravats,"17939,37"
2021,44,Grand Est,08,Ardennes,02Z,Autres déchets,"12,75"
2021,44,Grand Est,10,Aube,02A,Déchets dangereux,"491,27"
2021,44,Grand Est,10,Aube,02B,Matériaux recyclables,"6651,78"
2021,44,Grand Est,10,Aube,02C,Déchets verts,"14076,28"
2021,44,Grand Est,10,Aube,02D,Encombrants,"17033,26"
2021,44,Grand Est,10,Aube,02G,Mobilier,"3850,73"
2021,44,Grand Est,10,Aube,02F,DEEE,"2211,73"
2021,44,Grand Est,10,Aube,02E,Déblais et gravats,"16200,18"
2021,44,Grand Est,10,Aube,02Z,Autres déchets,"2,18"
2021,44,Grand Est,51,Marne,02A,Déchets dangereux,"853,33"
2021,44,Grand Est,51,Marne,02B,Matériaux recyclables,"18125,21"
2021,44,Grand Est,51,Marne,02C,Déchets verts,"26062,03"
2021,44,Grand Est,51,Marne,02D,Encombrants,"26777,07"
2021,44,Grand Est,51,Marne,02G,Mobilier,"7835,83"
2021,44,Grand Est,51,Marne,02F,DEEE,"4246,15"
2021,44,Grand Est,51,Marne,02E,Déblais et gravats,"27588,04"
2021,44,Grand Est,51,Marne,02Z,Autres déchets,"1494,13"
2021,44,Grand Est,52,Haute-Marne,02A,Déchets dangereux,"868,73"
2021,44,Grand Est,52,Haute-Marne,02B,Matériaux recyclables,"6411,67"
2021,44,Grand Est,52,Haute-Marne,02C,Déchets verts,"10213,27"
2021,44,Grand Est,52,Haute-Marne,02D,Encombrants,"11673,85"
2021,44,Grand Est,52,Haute-Marne,02G,Mobilier,"3932,64"
2021,44,Grand Est,52,Haute-Marne,02F,DEEE,"1875,30"
2021,44,Grand Est,52,Haute-Marne,02E,Déblais et gravats,"11149,67"
2021,44,Grand Est,52,Haute-Marne,02Z,Autres déchets,"13,76"
2021,44,Grand Est,54,Meurthe-et-Moselle,02A,Déchets dangereux,"1408,70"
2021,44,Grand Est,54,Meurthe-et-Moselle,02B,Matériaux recyclables,"27669,78"
2021,44,Grand Est,54,Meurthe-et-Moselle,02C,Déchets verts,"18632,60"
2021,44,Grand Est,54,Meurthe-et-Moselle,02D,Encombrants,"49048,64"
2021,44,Grand Est,54,Meurthe-et-Moselle,02G,Mobilier,"13668,84"
2021,44,Grand Est,54,Meurthe-et-Moselle,02F,DEEE,"4415,39"
2021,44,Grand Est,54,Meurthe-et-Moselle,02E,Déblais et gravats,"36174,12"
2021,44,Grand Est,54,Meurthe-et-Moselle,02Z,Autres déchets,"44,06"
2021,44,Grand Est,55,Meuse,02A,Déchets dangereux,"332,40"
2021,44,Grand Est,55,Meuse,02B,Matériaux recyclables,"7685,93"
2021,44,Grand Est,55,Meuse,02C,Déchets verts,"7983,64"
2021,44,Grand Est,55,Meuse,02D,Encombrants,"13506,11"
2021,44,Grand Est,55,Meuse,02G,Mobilier,"1535,73"
2021,44,Grand Est,55,Meuse,02F,DEEE,"1386,97"
2021,44,Grand Est,55,Meuse,02E,Déblais et gravats,"7024,51"
2021,44,Grand Est,55,Meuse,02Z,Autres déchets,"92,52"
2021,44,Grand Est,57,Moselle,02A,Déchets dangereux,"2144,48"
2021,44,Grand Est,57,Moselle,02B,Matériaux recyclables,"49691,99"
2021,44,Grand Est,57,Moselle,02C,Déchets verts,"55231,99"
2021,44,Grand Est,57,Moselle,02D,Encombrants,"74895,98"
2021,44,Grand Est,57,Moselle,02G,Mobilier,"13612,09"
2021,44,Grand Est,57,Moselle,02F,DEEE,"7692,86"
2021,44,Grand Est,57,Moselle,02E,Déblais et gravats,"74730,54"
2021,44,Grand Est,57,Moselle,02Z,Autres déchets,"2701,75"
2021,44,Grand Est,67,Bas-Rhin,02A,Déchets dangereux,"1501,21"
2021,44,Grand Est,67,Bas-Rhin,02B,Matériaux recyclables,"43268,01"
2021,44,Grand Est,67,Bas-Rhin,02C,Déchets verts,"48285,25"
2021,44,Grand Est,67,Bas-Rhin,02D,Encombrants,"54396,57"
2021,44,Grand Est,67,Bas-Rhin,02G,Mobilier,"18891,44"
2021,44,Grand Est,67,Bas-Rhin,02F,DEEE,"8065,35"
2021,44,Grand Est,67,Bas-Rhin,02E,Déblais et gravats,"55547,62"
2021,44,Grand Est,67,Bas-Rhin,02Z,Autres déchets,"139,45"
2021,44,Grand Est,68,Haut-Rhin,02A,Déchets dangereux,"1449,27"
2021,44,Grand Est,68,Haut-Rhin,02B,Matériaux recyclables,"23024,21"
2021,44,Grand Est,68,Haut-Rhin,02C,Déchets verts,"29515,68"
2021,44,Grand Est,68,Haut-Rhin,02D,Encombrants,"27838,92"
2021,44,Grand Est,68,Haut-Rhin,02G,Mobilier,"6286,65"
2021,44,Grand Est,68,Haut-Rhin,02F,DEEE,"4509,38"
2021,44,Grand Est,68,Haut-Rhin,02E,Déblais et gravats,"45454,09"
2021,44,Grand Est,68,Haut-Rhin,02Z,Autres déchets,"519,22"
2021,44,Grand Est,88,Vosges,02A,Déchets dangereux,"1468,81"
2021,44,Grand Est,88,Vosges,02B,Matériaux recyclables,"21915,45"
2021,44,Grand Est,88,Vosges,02C,Déchets verts,"24970,80"
2021,44,Grand Est,88,Vosges,02D,Encombrants,"18958,92"
2021,44,Grand Est,88,Vosges,02G,Mobilier,"11759,73"
2021,44,Grand Est,88,Vosges,02F,DEEE,"4081,41"
2021,44,Grand Est,88,Vosges,02E,Déblais et gravats,"25086,16"
2021,44,Grand Est,88,Vosges,02Z,Autres déchets,"1228,27"
2021,32,Hauts-de-France,02,Aisne,02A,Déchets dangereux,"1206,10"
2021,32,Hauts-de-France,02,Aisne,02B,Matériaux recyclables,"20426,20"
2021,32,Hauts-de-France,02,Aisne,02C,Déchets verts,"34414,99"
2021,32,Hauts-de-France,02,Aisne,02D,Encombrants,"42910,18"
2021,32,Hauts-de-France,02,Aisne,02G,Mobilier,"12049,72"
2021,32,Hauts-de-France,02,Aisne,02F,DEEE,"4624,26"
2021,32,Hauts-de-France,02,Aisne,02E,Déblais et gravats,"33505,04"
2021,32,Hauts-de-France,02,Aisne,02Z,Autres déchets,"25,98"
2021,32,Hauts-de-France,59,Nord,02A,Déchets dangereux,"8251,49"
2021,32,Hauts-de-France,59,Nord,02B,Matériaux recyclables,"92346,40"
2021,32,Hauts-de-France,59,Nord,02C,Déchets verts,"126047,42"
2021,32,Hauts-de-France,59,Nord,02D,Encombrants,"130349,31"
2021,32,Hauts-de-France,59,Nord,02G,Mobilier,"22569,89"
2021,32,Hauts-de-France,59,Nord,02F,DEEE,"15699,20"
2021,32,Hauts-de-France,59,Nord,02E,Déblais et gravats,"213944,52"
2021,32,Hauts-de-France,59,Nord,02Z,Autres déchets,"31863,46"
2021,32,Hauts-de-France,60,Oise,02A,Déchets dangereux,"2351,30"
2021,32,Hauts-de-France,60,Oise,02B,Matériaux recyclables,"15989,71"
2021,32,Hauts-de-France,60,Oise,02C,Déchets verts,"51311,99"
2021,32,Hauts-de-France,60,Oise,02D,Encombrants,"75494,41"
2021,32,Hauts-de-France,60,Oise,02G,Mobilier,"13612,27"
2021,32,Hauts-de-France,60,Oise,02F,DEEE,"6302,76"
2021,32,Hauts-de-France,60,Oise,02E,Déblais et gravats,"51921,20"
2021,32,Hauts-de-France,60,Oise,02Z,Autres déchets,"18,20"
2021,32,Hauts-de-France,62,Pas-de-Calais,02A,Déchets dangereux,"3401,93"
2021,32,Hauts-de-France,62,Pas-de-Calais,02B,Matériaux recyclables,"49043,45"
2021,32,Hauts-de-France,62,Pas-de-Calais,02C,Déchets verts,"96228,16"
2021,32,Hauts-de-France,62,Pas-de-Calais,02D,Encombrants,"86544,67"
2021,32,Hauts-de-France,62,Pas-de-Calais,02G,Mobilier,"29530,35"
2021,32,Hauts-de-France,62,Pas-de-Calais,02F,DEEE,"10705,06"
2021,32,Hauts-de-France,62,Pas-de-Calais,02E,Déblais et gravats,"88029,03"
2021,32,Hauts-de-France,62,Pas-de-Calais,02Z,Autres déchets,"71,85"
2021,32,Hauts-de-France,80,Somme,02A,Déchets dangereux,"1057,97"
2021,32,Hauts-de-France,80,Somme,02B,Matériaux recyclables,"15966,33"
2021,32,Hauts-de-France,80,Somme,02C,Déchets verts,"49815,92"
2021,32,Hauts-de-France,80,Somme,02D,Encombrants,"54148,57"
2021,32,Hauts-de-France,80,Somme,02G,Mobilier,"4273,89"
2021,32,Hauts-de-France,80,Somme,02F,DEEE,"3329,01"
2021,32,Hauts-de-France,80,Somme,02E,Déblais et gravats,"46485,60"
2021,32,Hauts-de-France,80,Somme,02Z,Autres déchets,"22,53"
2021,11,Ile-de-France,75,Paris,02A,Déchets dangereux,"23,79"
2021,11,Ile-de-France,75,Paris,02B,Matériaux recyclables,"163,44"
2021,11,Ile-de-France,75,Paris,02C,Déchets verts,"31,00"
2021,11,Ile-de-France,75,Paris,02D,Encombrants,"1725,40"
2021,11,Ile-de-France,75,Paris,02G,Mobilier,"141,37"
2021,11,Ile-de-France,75,Paris,02F,DEEE,"42,41"
2021,11,Ile-de-France,75,Paris,02E,Déblais et gravats,"954,06"
2021,11,Ile-de-France,77,Seine-et-Marne,02A,Déchets dangereux,"3476,85"
2021,11,Ile-de-France,77,Seine-et-Marne,02B,Matériaux recyclables,"12445,99"
2021,11,Ile-de-France,77,Seine-et-Marne,02C,Déchets verts,"35603,17"
2021,11,Ile-de-France,77,Seine-et-Marne,02D,Encombrants,"89634,00"
2021,11,Ile-de-France,77,Seine-et-Marne,02G,Mobilier,"9683,40"
2021,11,Ile-de-France,77,Seine-et-Marne,02F,DEEE,"4257,02"
2021,11,Ile-de-France,77,Seine-et-Marne,02E,Déblais et gravats,"57788,26"
2021,11,Ile-de-France,77,Seine-et-Marne,02Z,Autres déchets,"5,24"
2021,11,Ile-de-France,78,Yvelines,02A,Déchets dangereux,"1605,29"
2021,11,Ile-de-France,78,Yvelines,02B,Matériaux recyclables,"19394,77"
2021,11,Ile-de-France,78,Yvelines,02C,Déchets verts,"29012,67"
2021,11,Ile-de-France,78,Yvelines,02D,Encombrants,"56403,80"
2021,11,Ile-de-France,78,Yvelines,02G,Mobilier,"7523,36"
2021,11,Ile-de-France,78,Yvelines,02F,DEEE,"3266,64"
2021,11,Ile-de-France,78,Yvelines,02E,Déblais et gravats,"46184,77"
2021,11,Ile-de-France,78,Yvelines,02Z,Autres déchets,"0,72"
2021,11,Ile-de-France,91,Essonne,02A,Déchets dangereux,"3206,34"
2021,11,Ile-de-France,91,Essonne,02B,Matériaux recyclables,"9547,60"
2021,11,Ile-de-France,91,Essonne,02C,Déchets verts,"27507,98"
2021,11,Ile-de-France,91,Essonne,02D,Encombrants,"102448,37"
2021,11,Ile-de-France,91,Essonne,02G,Mobilier,"4865,97"
2021,11,Ile-de-France,91,Essonne,02F,DEEE,"3035,42"
2021,11,Ile-de-France,91,Essonne,02E,Déblais et gravats,"51320,88"
2021,11,Ile-de-France,91,Essonne,02Z,Autres déchets,"1035,63"
2021,11,Ile-de-France,92,Hauts-de-seine,02A,Déchets dangereux,"557,19"
2021,11,Ile-de-France,92,Hauts-de-seine,02B,Matériaux recyclables,"4943,06"
2021,11,Ile-de-France,92,Hauts-de-seine,02C,Déchets verts,"2377,99"
2021,11,Ile-de-France,92,Hauts-de-seine,02D,Encombrants,"47738,62"
2021,11,Ile-de-France,92,Hauts-de-seine,02G,Mobilier,"2785,71"
2021,11,Ile-de-France,92,Hauts-de-seine,02F,DEEE,"857,68"
2021,11,Ile-de-France,92,Hauts-de-seine,02E,Déblais et gravats,"6436,28"
2021,11,Ile-de-France,93,Seine-Saint-Denis,02A,Déchets dangereux,"749,66"
2021,11,Ile-de-France,93,Seine-Saint-Denis,02B,Matériaux recyclables,"8483,57"
2021,11,Ile-de-France,93,Seine-Saint-Denis,02C,Déchets verts,"6325,67"
2021,11,Ile-de-France,93,Seine-Saint-Denis,02D,Encombrants,"50110,02"
2021,11,Ile-de-France,93,Seine-Saint-Denis,02G,Mobilier,"4397,92"
2021,11,Ile-de-France,93,Seine-Saint-Denis,02F,DEEE,"917,72"
2021,11,Ile-de-France,93,Seine-Saint-Denis,02E,Déblais et gravats,"41318,70"
2021,11,Ile-de-France,93,Seine-Saint-Denis,02Z,Autres déchets,"19342,70"
2021,11,Ile-de-France,94,Val-de-Marne,02A,Déchets dangereux,"1021,05"
2021,11,Ile-de-France,94,Val-de-Marne,02B,Matériaux recyclables,"4616,21"
2021,11,Ile-de-France,94,Val-de-Marne,02C,Déchets verts,"3523,67"
2021,11,Ile-de-France,94,Val-de-Marne,02D,Encombrants,"19541,98"
2021,11,Ile-de-France,94,Val-de-Marne,02G,Mobilier,"1053,14"
2021,11,Ile-de-France,94,Val-de-Marne,02F,DEEE,"961,57"
2021,11,Ile-de-France,94,Val-de-Marne,02E,Déblais et gravats,"17872,50"
2021,11,Ile-de-France,94,Val-de-Marne,02Z,Autres déchets,"4718,29"
2021,11,Ile-de-France,95,Val-d'Oise,02A,Déchets dangereux,"1266,73"
2021,11,Ile-de-France,95,Val-d'Oise,02B,Matériaux recyclables,"9297,34"
2021,11,Ile-de-France,95,Val-d'Oise,02C,Déchets verts,"17134,99"
2021,11,Ile-de-France,95,Val-d'Oise,02D,Encombrants,"68894,84"
2021,11,Ile-de-France,95,Val-d'Oise,02G,Mobilier,"8543,49"
2021,11,Ile-de-France,95,Val-d'Oise,02F,DEEE,"2268,06"
